Word,Level,Weight,Length,Start,End
trimestr,1,1.83582135925006,1,2009,2009
para,1,4.914477229817369,1,2010,2010
blessingsi,1,1.6276933933100057,1,2012,
3evol,1,2.170263961380424,1,2012,
pate,1,2.594282035905893,2,2011,
3jeremi,1,3.958292946039795,1,2010,2010
paul,1,1.7185110409273947,1,2012,
armor,1,1.6492573325757345,1,2010,2010
ecstasi,1,2.8030824550048004,2,2009,2010
beach,1,1.7168956760511094,1,2009,2009
append,1,1.9631470477139796,1,2009,2009
mimic,1,1.6587425318059537,1,2012,
audriana,1,2.3089728233913016,1,2010,2010
insan,1,1.9285866731466017,1,2009,2009
k.lyn,1,2.605392622527707,1,2010,2010
meaan,1,2.3609909101968256,2,2011,
ilovetyl,1,2.5719512764747483,1,2010,2010
nigga,1,3.528115847409338,1,2010,2010
3teddi,1,1.6276933933100057,1,2012,
kourtney,1,6.597298435917063,1,2010,2010
kelso,1,3.738255036153514,1,2012,
hasn't,1,1.6457848921865512,1,2012,
aphrodit,1,2.594282035905893,2,2011,
appear,1,1.7852260744537034,1,2012,
weezi,1,2.3060222844012985,2,2011,
bearu,1,1.6492573325757345,1,2010,2010
getnew,1,6.209787944373615,1,2012,
kylara&dustin,1,4.035604014067139,2,2011,
defici,1,2.6276102745225582,1,2009,2009
todd,1,1.83582135925006,1,2009,2009
soon2bmrschoat,1,2.204148704999636,1,2009,2009
foreva,1,3.4590705785821587,2,2011,
sebashtin,1,1.6276933933100057,1,2012,
hounchel,1,2.3060222844012985,2,2011,
sarina,1,3.6716738772970032,1,2009,2009
medac,1,1.8787804416922267,1,2010,2010
attitud,1,2.2086439346703948,1,2010,2010
rick,1,3.255414253153745,1,2012,
infrequ,1,1.6734055032434858,1,2009,2009
a.l.d,1,2.017764080913615,2,2011,
8.15.104ever,1,2.3089728233913016,1,2010,2010
derekjoseph,1,1.6276933933100057,1,2012,
haver,1,1.7185110409273947,1,2012,
m.e.g,1,1.6276933933100057,1,2012,
ulieb,1,1.9891225278330207,2,2009,2010
charlen,1,1.979114181002938,1,2010,2010
ibeprofin,1,3.8004562667615147,1,2012,
pcos,1,1.8741682325303763,1,2010,2010
livin,1,2.655468962962656,1,2012,
steven&beara,1,1.6492573325757345,1,2010,2010
shine,1,1.7932494049160188,2,2009,2010
firework,1,2.3089728233913016,1,2010,2010
emile,1,2.8973096836520895,1,2009,2009
munstral,1,2.204148704999636,1,2009,2009
unbreak,1,2.9018167407139,1,2010,2010
tatiana,1,1.83582135925006,1,2009,2009
knife,1,2.337842008470137,1,2010,2010
irene&dext,1,5.476964694592867,2,2011,
landon,1,2.3089728233913016,1,2010,2010
tanya,1,1.960524351570398,1,2009,2009
becca,1,3.3898156700750945,1,2010,2010
brice,1,1.83582135925006,1,2009,2009
ucheyenneu,1,1.83582135925006,1,2009,2009
a.k.h,1,2.447768736467225,1,2009,2009
taner,1,1.7295074254755063,2,2011,
jackdaniel,1,2.3089728233913016,1,2010,2010
3amad,1,2.594282035905893,2,2011,
whiteish,1,2.2086439346703948,1,2010,2010
elimin,1,2.8074578671125554,1,2009,2009
these,1,2.2013267687882476,1,2012,
c.b.b,1,1.7295074254755063,2,2011,
anotherlovesong,1,2.3089728233913016,1,2010,2010
4euer,1,1.6276933933100057,1,2012,
ahappily'inlov,1,4.947906548643483,1,2010,2010
nauseat,1,18.670483240341838,1,2009,2009
2-17-10,1,1.6492573325757345,1,2010,2010
boyfriendwa,1,3.747336522283825,2,2011,
accord,1,1.798105714793576,1,2009,2009
italian,1,2.519163770675096,2,2011,
pregno,1,1.979114181002938,1,2010,2010
preggo,1,2.3829790803514204,1,2012,
mrs.l3,1,6.6300811057896905,2,2011,
gohnoria,1,3.0597195758075495,1,2009,2009
passin,1,3.2651221112572575,1,2010,2010
hawti,1,1.9891225278330371,2,2009,2010
4-25-09,1,3.255414253153745,1,2012,
2012,1,5.246593367486054,1,2012,
2011,1,10.248300883495723,2,2011,
2010,1,8.376148098178152,1,2010,2010
trow,1,1.6492573325757345,1,2010,2010
reflex,1,1.990973114791779,1,2012,
2020,1,1.6492573325757345,1,2010,2010
2013,1,1.7404776137811022,2,2009,2010
kween,1,2.3089728233913016,1,2010,2010
rlli,1,1.8935781710077038,1,2010,2010
mrsmartin,1,1.6492573325757345,1,2010,2010
tru3,1,2.017764080913615,2,2011,
get.it.2geth,1,3.4590705785821587,2,2011,
exprienc,1,2.605392622527707,1,2010,2010
medol,1,1.6734055032434858,1,2009,2009
durinq,1,2.110502895959213,1,2012,
kyle,1,7.756948008611115,2,2011,
kyli,1,4.495506799683941,2,2011,
l.o.v.,1,2.447768736467225,1,2009,2009
frequent,1,8.2124434136024,1,2009,2009
mcbee.6-28-11,1,1.7295074254755063,2,2011,
aaj,1,1.83582135925006,1,2009,2009
"month,9day",1,1.83582135925006,1,2009,2009
uhalo,1,1.6492573325757345,1,2010,2010
af3,1,3.0597195758075495,1,2009,2009
benjamin,1,1.979114181002938,1,2010,2010
air,1,1.896631863522325,1,2009,2009
ake,1,4.9454237265532885,1,2012,
am0,1,1.979114181002938,1,2010,2010
c.b,1,2.2755305692474304,1,2010,2010
alv,1,2.017764080913615,2,2011,
caff,1,2.594282035905893,2,2011,
cafe,1,2.110502895959213,1,2012,
ama,1,2.017764080913615,2,2011,
n.d.i,1,5.277781337755368,1,2010,2010
n.c.k,1,9.56631686987706,1,2010,2010
n.c.m,1,1.979114181002938,1,2010,2010
shabreka,1,3.255414253153745,1,2012,
cami,1,2.3089728233913016,1,2010,2010
arj,1,1.7295074254755063,2,2011,
ari,1,1.7295074254755063,2,2011,
asw,1,1.6492573325757345,1,2010,2010
atb,1,3.3357440693813203,2,2011,
usw33twh,1,12.851403878266122,1,2009,2009
heartbeat,1,2.0110415253218203,2,2011,
his.forev,1,2.017764080913615,2,2011,
nate,1,2.0660026443152812,2,2011,
amyros,1,4.035604014067139,2,2011,
l0v3j,1,1.7295074254755063,2,2011,
insert,1,2.0002059982064253,1,2012,
bab,1,1.9122257302321803,1,2010,2010
bat,1,1.960524351570398,1,2009,2009
bbi,1,2.215423608196303,2,2009,2010
d&m,1,3.628425333392462,1,2010,2010
bgm,1,2.968695490316944,1,2010,2010
missi,1,2.1751995542417157,1,2010,2010
bjd,1,7.053536411092779,1,2012,
wad'do,1,1.6492573325757345,1,2010,2010
d.c,1,4.9004157779678925,2,2011,
bmh,1,2.653083890704758,1,2012,
tasha,1,2.9018167407139,1,2010,2010
3ssm3/26/11mgg,1,1.7295074254755063,2,2011,
bre,1,3.1467638065514776,1,2009,2009
buy,1,3.3702224601127835,1,2009,2009
bvb,1,1.6128593345461546,2,2011,
lx'm'g,1,1.7295074254755063,2,2011,
weather,1,3.770470290099536,1,2009,2009
godz,1,2.6388332598378756,1,2010,2010
d@i,1,1.7295074254755063,2,2011,
bestfriend,1,3.231683999038273,1,2010,2010
cah,1,3.647413802720857,1,2012,
car,1,5.404391702741371,1,2009,2009
realllllli,1,1.6276933933100057,1,2012,
cde,1,1.7295074254755063,2,2011,
e&j,1,1.9456703099827317,1,2010,2010
siempre,1,2.968695490316944,1,2010,2010
ceb,1,1.6276933933100057,1,2012,
hopefaithlov,1,3.6716738772970032,1,2009,2009
raffii,1,1.7295074254755063,2,2011,
chi,1,1.6128593345461546,2,2011,
gona,1,1.8943883445032146,2,2011,
a.cribb,1,1.7295074254755063,2,2011,
order,1,3.3229225221031733,1,2010,2010
roqk,1,3.2985595148232187,1,2010,2010
e.p,1,1.6492573325757345,1,2010,2010
clr,1,2.261087903010534,1,2012,
cmg,1,1.7295074254755063,2,2011,
ping,1,1.6492573325757345,1,2010,2010
question,1,7.047060176926323,1,2009,2009
rosi,1,1.9456703099827317,1,2010,2010
cns,1,1.6276933933100057,1,2012,
rose,1,2.125071632470944,2,2009,2010
n.f.b,1,2.7128375813222405,1,2012,
michealu,1,2.447768736467225,1,2009,2009
7-13-10,1,1.6492573325757345,1,2010,2010
cpo,1,2.3089728233913016,1,2010,2010
l0wer,1,1.6492573325757345,1,2010,2010
royc,1,2.3060222844012985,2,2011,
cuz,1,9.621273943138494,1,2009,2009
cowgirlup,1,2.017764080913615,2,2011,
shove,1,2.1229410674157756,1,2009,2009
tenhaaf,1,1.6276933933100057,1,2012,
workin,1,2.984346432280007,1,2009,2009
uwolf,1,3.0597195758075495,1,2009,2009
dal,1,2.8825433354175054,2,2011,
dat,1,2.343938407000703,2,2009,2010
jordan,1,1.8427064058076423,1,2012,
dbg,1,1.979114181002938,1,2010,2010
suicid,1,4.72214093637564,2,2011,
ddi,1,1.979114181002938,1,2010,2010
charlie'sgirl,1,1.83582135925006,1,2009,2009
def,1,28.23892828347718,1,2009,2009
dem,1,1.6734055032434858,1,2009,2009
dey,1,3.225786202092035,2,2011,
impact,1,2.2853558623741765,1,2009,2009
pegnant,1,2.497082783219337,1,2009,2009
abomin,1,1.6897905038003733,1,2012,
quarter,1,1.9285866731466017,1,2009,2009
sharlaka,1,4.340576752576004,1,2012,
hollywood,1,2.24208760632607,1,2010,2010
stomech,1,2.2376190490161427,2,2011,
neusea,1,2.5933276502376916,1,2012,
diahria,1,3.7242388754644296,1,2010,2010
3fall,1,2.3089728233913016,1,2010,2010
ilyagb,1,3.2985595148232187,1,2010,2010
abdmon,1,1.6276933933100057,1,2012,
dls,1,2.562255245692335,1,2012,
dmc,1,1.7295074254755063,2,2011,
dnc,1,2.605392622527707,1,2010,2010
dne,1,1.9456703099827317,1,2010,2010
mirena,1,5.007891146328809,1,2012,
known,1,2.6276102745225582,1,2009,2009
dr3,1,2.2377687556479153,2,2009,2010
chunki,1,2.697203603608662,1,2009,2009
edward,1,2.1229410674157756,1,2009,2009
drc,1,2.017764080913615,2,2011,
commun,1,2.3609909101968256,2,2011,
dsd,1,1.6276933933100057,1,2012,
dus,1,2.940827655023148,1,2009,2009
myboo,1,3.4590705785821587,2,2011,
abdnorm,1,2.170263961380424,1,2012,
frustrat,1,1.7844684559055821,2,2011,
vanwicklin,1,2.170263961380424,1,2012,
ilovecharli,1,1.6492573325757345,1,2010,2010
uteris,1,2.017764080913615,2,2011,
mommy.2.b,1,2.594282035905893,2,2011,
cef&jvc,1,3.2985595148232187,1,2010,2010
3face,1,1.6492573325757345,1,2010,2010
neal,1,1.7546136713529292,1,2009,2009
j@rvi,1,1.7295074254755063,2,2011,
kenzielynn,1,1.6276933933100057,1,2012,
brandi,1,10.021507728021184,1,2010,2010
howlulu,1,9.547840964534071,1,2009,2009
eli,1,5.803834175955865,1,2010,2010
areola,1,3.7693562334535153,1,2012,
makingmemori,1,1.6276933933100057,1,2012,
est,1,13.235556586571303,1,2012,
werid,1,1.8876459395576237,2,2011,
ereslomejor,1,3.0597195758075495,1,2009,2009
evn,1,1.7168956760511094,1,2009,2009
mrs.heather,1,2.3089728233913016,1,2010,2010
nere,1,2.3060222844012985,2,2011,
b@nd,1,1.979114181002938,1,2010,2010
daniibbi,1,1.6492573325757345,1,2010,2010
ilygd,1,2.170263961380424,1,2012,
greg,1,5.607657921021383,1,2010,2010
fay,1,1.6734055032434858,1,2009,2009
3paiger,1,1.6276933933100057,1,2012,
julia,1,2.9352564698592527,1,2010,2010
fcu,1,1.979114181002938,1,2010,2010
few,1,1.6276933933100057,1,2012,
suposto,1,1.7546136713529292,1,2009,2009
kimber,1,1.9011171148363797,2,2011,
cbe.my1,1,1.979114181002938,1,2010,2010
goneria,1,1.7546136713529292,1,2009,2009
jessicayarturo,1,5.607657921021383,1,2010,2010
rachaelann,1,2.594282035905893,2,2011,
flu,1,5.453859613491577,1,2009,2009
elmo,1,1.6492573325757345,1,2010,2010
g00d,1,2.24208760632607,1,2010,2010
fpi,1,2.3089728233913016,1,2010,2010
m.t.d.d.t.w,1,10.556021978997197,1,2010,2010
mrs.butler,1,1.7295074254755063,2,2011,
ftp,1,1.7295074254755063,2,2011,
fuh,1,2.3089728233913016,1,2010,2010
splint,1,2.204148704999636,1,2009,2009
misunderstood,1,2.6388332598378756,1,2010,2010
ful,1,1.9228099921377186,1,2009,2009
charli,1,4.046014661251803,1,2009,2009
faster,1,5.024083120454845,1,2009,2009
dereck,1,1.6276933933100057,1,2012,
easier,1,4.507280355691274,1,2009,2009
intern,1,3.4108533344323018,1,2012,
h@n,1,2.3060222844012985,2,2011,
pmdd,1,2.3433202148630867,2,2009,2010
i&b,1,2.447768736467225,1,2009,2009
091010,1,2.594282035905893,2,2011,
ubuttercupu,1,1.6276933933100057,1,2012,
circl,1,2.572484136833248,1,2009,2009
rito&cristina,1,3.7956501971683156,2,2011,
textingu,1,1.83582135925006,1,2009,2009
regret,1,1.8453344444059772,1,2010,2010
gir,1,2.6218048214103584,1,2009,2009
mrs.g,1,2.8825433354175054,2,2011,
25th,1,2.1664413982234487,1,2009,2009
ngel,1,1.6492573325757345,1,2010,2010
i.b,1,1.6276933933100057,1,2012,
heather,1,2.0367933387831254,1,2010,2010
emmi,1,2.8825433354175054,2,2011,
thngs,1,1.979114181002938,1,2010,2010
prolli,1,2.041732949609029,1,2009,2009
goo,1,2.8141673867504977,2,2011,
murder,1,1.6492573325757345,1,2010,2010
aubri,1,2.505066458169763,1,2010,2010
gsb,1,2.447768736467225,1,2009,2009
stomachach,1,1.684938278528234,1,2009,2009
heaven,1,1.6414494339342216,1,2009,2009
gun,1,15.271131946626962,1,2010,2010
diadira,1,1.979114181002938,1,2010,2010
waht,1,1.6356851570636697,1,2009,2009
d.d.w,1,1.83582135925006,1,2009,2009
carter,1,3.397410793030252,2,2011,
babie,1,4.035604014067139,2,2011,
extra,1,2.5637675932967348,1,2009,2009
lanc,1,2.017764080913615,2,2011,
c.k.f,1,1.6276933933100057,1,2012,
ajamsta,1,10.403399704225752,1,2009,2009
kandi,1,6.6563088700475745,1,2009,2009
latr,1,2.170263961380424,1,2012,
hah,1,2.2853558623741765,1,2009,2009
wast,1,3.439522087865055,1,2012,
haw,1,1.8093302103608733,1,2012,
hcm,1,1.83582135925006,1,2009,2009
j&m,1,2.5719512764747483,1,2010,2010
hey,1,9.228316065490668,1,2009,2009
diclofenac,1,2.8036678170287335,1,2012,
utakez,1,2.3089728233913016,1,2010,2010
crohn,1,1.6356851570636697,1,2009,2009
perioud,1,2.2634488858601163,1,2012,
stommach,1,2.0196805450402096,1,2012,
chaz,1,1.7295074254755063,2,2011,
char,1,7.7179286146466435,1,2009,2009
hii,1,2.3060222844012985,2,2011,
hit,1,1.893379706657754,1,2009,2009
bruis,1,4.75092336959759,1,2009,2009
3jonathon,1,2.3089728233913016,1,2010,2010
babyy,1,3.9248587763544043,1,2010,2010
mirana,1,5.397176852173313,1,2012,
chloe&bryc,1,1.6276933933100057,1,2012,
interior,1,1.798105714793576,1,2009,2009
chip,1,2.022028064837187,1,2012,
d.c.g,1,1.979114181002938,1,2010,2010
kinnerz,1,4.035604014067139,2,2011,
hrs,1,1.6446435749729904,1,2010,2010
for3v3,1,1.6276933933100057,1,2012,
bland,1,3.2985595148232187,1,2010,2010
america,1,2.6492544594348573,2,2011,
envi,1,2.6492544594348573,2,2011,
trigger,1,1.6472089641754217,1,2009,2009
trigger,1,2.4761692251647336,1,2012,
1/1/08,1,1.7295074254755063,2,2011,
stomick,1,1.9001509016372466,1,2012,
tayst,1,6.119525705343529,1,2009,2009
present,1,1.6414494339342216,1,2009,2009
countrystrong,1,3.888836800960462,1,2012,
ethan,1,1.6734055032434858,1,2009,2009
misty&robert,1,1.6276933933100057,1,2012,
c.j.r,1,2.017764080913615,2,2011,
raindrop,1,2.447768736467225,1,2009,2009
k&f,1,1.83582135925006,1,2009,2009
gunu,1,1.979114181002938,1,2010,2010
ilovewestley,1,1.7295074254755063,2,2011,
12564171965,1,1.83582135925006,1,2009,2009
iit,1,2.24208760632607,1,2010,2010
nbowug,1,6.9271821959723034,1,2010,2010
gssnfmbftb,1,2.017764080913615,2,2011,
ilh,1,1.83582135925006,1,2009,2009
ill,1,7.877498610520252,1,2009,2009
ima,1,5.101711988959096,1,2010,2010
ing,1,1.760386653449391,1,2009,2009
gush,1,1.990973114791779,1,2012,
sheism,1,1.6492573325757345,1,2010,2010
iodin,1,2.411672019579847,1,2012,
michigan,1,2.1229410674157756,1,2009,2009
eotp,1,1.7295074254755063,2,2011,
iud,1,4.138962895445751,1,2012,
iui,1,1.959916998409224,1,2012,
iva,1,3.628425333392462,1,2010,2010
jh&sj,1,1.6276933933100057,1,2012,
stilll,1,2.615994625991941,1,2009,2009
josh&sha,1,3.2985595148232187,1,2010,2010
nita,1,3.58767238087526,1,2012,
4/2/10,1,1.979114181002938,1,2010,2010
sexychick,1,1.6276933933100057,1,2012,
sam&wayn,1,1.6492573325757345,1,2010,2010
today,1,3.5253076191516897,1,2009,2009
acur,1,2.9352564698592527,1,2010,2010
jan,1,4.832135337727339,2,2011,
disscharg,1,2.411672019579847,1,2012,
jca,1,1.979114181002938,1,2010,2010
jda,1,1.83582135925006,1,2009,2009
jhw,1,3.6716738772970032,1,2009,2009
burrow,1,5.999501885746885,1,2012,
kilee.jad,1,1.7295074254755063,2,2011,
jnj,1,1.615811844738849,1,2010,2010
joe,1,1.711543366922152,1,2010,2010
jon,1,3.4370888351090256,1,2012,
ilovecaleb,1,1.7295074254755063,2,2011,
jpc,1,2.3665625395255168,1,2009,2009
l3r,1,2.6388332598378756,1,2010,2010
menatru,1,1.959916998409224,1,2012,
jrh,1,2.605392622527707,1,2010,2010
menatur,1,1.615811844738849,1,2010,2010
cheroke,1,2.447768736467225,1,2009,2009
byfwma,1,2.594282035905893,2,2011,
ucount,1,1.6492573325757345,1,2010,2010
report,1,2.017764080913615,2,2011,
iwntthsfrevr,1,1.83582135925006,1,2009,2009
blownaway,1,1.6276933933100057,1,2012,
kan,1,3.2476234972045663,2,2009,2010
thoma,1,1.832690067434843,2,2011,
kat,1,3.7911150106730025,1,2010,2010
thone,1,3.2985595148232187,1,2010,2010
kbf,1,1.979114181002938,1,2010,2010
kbg,1,1.7404776137811113,2,2009,2010
m&m,1,1.6300168248020497,1,2012,
ashley&ryan,1,3.797993976884766,1,2012,
key,1,2.491276549576099,1,2009,2009
kit,1,1.7546136713529292,1,2009,2009
kjb,1,1.6276933933100057,1,2012,
kjc,1,2.8825433354175054,2,2011,
kjf,1,1.9011171148363797,2,2011,
transmit,1,1.661076903914637,2,2011,
kjh,1,3.628425333392462,1,2010,2010
shane&becca,1,2.7128375813222405,1,2012,
klm,1,1.7295074254755063,2,2011,
kmc,1,1.9122257302321803,1,2010,2010
kmj,1,3.628425333392462,1,2010,2010
thoad,1,1.6276933933100057,1,2012,
jasmine&brandon,1,1.6276933933100057,1,2012,
leak,1,3.8675045710253286,1,2012,
chavez,1,1.615811844738849,1,2010,2010
3thoma,1,1.6128593345461546,2,2011,
kno,1,1.6305817002174052,1,2010,2010
jarrod,1,2.834935156205324,1,2010,2010
m3i,1,2.3089728233913016,1,2010,2010
krs,1,2.2853558623741765,1,2009,2009
10/22/11,1,3.4968327380982407,1,2012,
rabbit,1,2.9785148698355934,1,2009,2009
brynn,1,2.017764080913615,2,2011,
uurip,1,1.83582135925006,1,2009,2009
lena,1,2.261087903010534,1,2012,
r3yn,1,1.6492573325757345,1,2010,2010
ilybabi,1,2.2755305692474304,1,2010,2010
well,1,2.0196805450402096,1,2012,
mrs.lopez,1,2.8825433354175054,2,2011,
3chaee,1,1.83582135925006,1,2009,2009
menrtral,1,1.83582135925006,1,2009,2009
levi,1,1.8787804416922267,1,2010,2010
mrs.monday,1,1.6519589364755003,2,2011,
diarea,1,7.274448917085564,1,2012,
preg,1,20.28407744507672,1,2009,2009
karin,1,2.2755305692474304,1,2010,2010
blesson,1,2.261087903010534,1,2012,
myyluhhsecret,1,1.979114181002938,1,2010,2010
m.t.o,1,2.447768736467225,1,2009,2009
premenst,1,1.6492573325757345,1,2010,2010
m.t.b,1,1.979114181002938,1,2010,2010
lyric,1,1.8026046683607149,1,2010,2010
lif,1,2.3089728233913016,1,2010,2010
eric,1,5.3134716209504305,1,2009,2009
apostol,1,2.017764080913615,2,2011,
robertt,1,2.3089728233913016,1,2010,2010
erni,1,3.958292946039795,1,2010,2010
missamanda,1,2.6388332598378756,1,2010,2010
cheyan,1,4.618033553670552,1,2010,2010
lol,1,4.68791060347489,2,2009,2010
n.n.h,1,1.7295074254755063,2,2011,
loo,1,1.6734055032434858,1,2009,2009
lov,1,1.615811844738849,1,2010,2010
low,1,1.8969000102028133,1,2012,
mylif,1,2.47092599002265,2,2011,
rainbow,1,3.198245178066178,1,2010,2010
merri,1,4.823438389741321,1,2012,
lost.inn.lov,1,2.017764080913615,2,2011,
ltp,1,2.968695490316944,1,2010,2010
lul,1,1.7168956760511094,1,2009,2009
dysmenorrhea,1,3.267574861167816,1,2012,
lux,1,2.1664413982234487,1,2009,2009
comein,1,1.83582135925006,1,2009,2009
ilynathan,1,1.7295074254755063,2,2011,
lwb,1,1.6276933933100057,1,2012,
tierra,1,1.6492573325757345,1,2010,2010
lyk,1,7.361580709845809,1,2009,2009
ryan,1,11.466581306209505,1,2010,2010
mitchi,1,1.6276933933100057,1,2012,
mac,1,3.0310404419672814,1,2010,2010
aftr,1,2.3542771868715233,1,2012,
afta,1,2.3060222844012985,2,2011,
karen,1,2.204148704999636,1,2009,2009
mcl,1,3.5615530514425924,1,2010,2010
mcp,1,1.83582135925006,1,2009,2009
yesturday,1,2.050739280476739,1,2012,
mdm,1,1.6276933933100057,1,2012,
meu,1,1.7404776137811113,2,2009,2010
merci,1,1.6492573325757345,1,2010,2010
mis,1,1.7284279274492897,1,2009,2009
mja,1,3.628425333392462,1,2010,2010
mjp,1,1.979114181002938,1,2010,2010
k3lbi,1,1.83582135925006,1,2009,2009
mmd,1,1.6492573325757345,1,2010,2010
bitter,1,2.3665625395255168,1,2009,2009
moi,1,1.7546136713529292,1,2009,2009
ndepend,1,1.6276933933100057,1,2012,
mrl,1,2.3060222844012985,2,2011,
mrs,1,2.3775547057461672,1,2009,2009
betterthanh,1,1.6492573325757345,1,2010,2010
msb,1,3.428062791748056,1,2009,2009
msg,1,4.469616477437626,1,2009,2009
allen,1,2.5808581732689735,2,2011,
esti,1,6.731497318032426,1,2009,2009
mtc,1,2.562255245692335,1,2012,
marajuana,1,2.29215216357105,1,2012,
myy,1,4.747320006081017,1,2010,2010
armsaroundm,1,1.979114181002938,1,2010,2010
whatz,1,1.7404776137811098,2,2009,2010
agon,1,1.711543366922152,1,2010,2010
uandrew,1,2.447768736467225,1,2009,2009
c0uld,1,2.8973096836520895,1,2009,2009
kaylaa,1,2.3665625395255168,1,2009,2009
nap,1,2.0571083084734227,2,2009,2010
nasueat,1,2.2853558623741765,1,2009,2009
nat,1,1.7546136713529292,1,2009,2009
wanna,1,3.7359289674276557,1,2009,2009
2.21.12,1,1.6276933933100057,1,2012,
jame,1,6.1538995706766215,1,2010,2010
neg,1,2.453575230000431,1,2009,2009
nfg,1,3.0541637162403177,2,2011,
ngd,1,1.6492573325757345,1,2010,2010
njp,1,4.895592866836404,1,2009,2009
09-08-11,1,3.797993976884766,1,2012,
p.s,1,2.477637319438764,2,2011,
erika,1,4.040025028456963,1,2009,2009
medroxypr,1,1.6276933933100057,1,2012,
l.i.p.,1,2.6388332598378756,1,2010,2010
peri0d,1,4.045906730494236,1,2009,2009
noe,1,1.6492573325757345,1,2010,2010
kbw&bgh,1,1.6276933933100057,1,2012,
non,1,4.261180236662398,1,2009,2009
lilyiana,1,1.7295074254755063,2,2011,
tibby&kyki,1,2.7128375813222405,1,2012,
erica,1,2.734607463706581,1,2010,2010
cristaann,1,4.283631640957008,1,2009,2009
asingl,1,1.6734055032434858,1,2009,2009
claus,1,1.615811844738849,1,2010,2010
peach,1,1.8118877382733602,1,2010,2010
whos,1,2.615994625991941,1,2009,2009
b3aut,1,3.0597195758075495,1,2009,2009
lovedancemom,1,1.6276933933100057,1,2012,
snitchin,1,2.3089728233913016,1,2010,2010
exclud,1,2.041896289026549,2,2009,2010
pimpl,1,2.134515538669368,1,2009,2009
mistaken,1,2.389743168319992,1,2009,2009
utasharoou,1,1.6492573325757345,1,2010,2010
dierrha,1,2.0196805450402096,1,2012,
barbara,1,1.615811844738849,1,2010,2010
2ua.g.u0,1,1.83582135925006,1,2009,2009
lovingtim,1,2.7128375813222405,1,2012,
whyy,1,1.8612226873618938,2,2009,2010
jessicarena,1,2.968695490316944,1,2010,2010
ilovemybaby8/3/11,1,2.017764080913615,2,2011,
3alway,1,2.411672019579847,1,2012,
ona,1,1.6492573325757345,1,2010,2010
one,1,1.9311368033429588,1,2009,2009
solut,1,2.859441040227189,1,2009,2009
chassluvsjordan&bay,1,8.681348831234082,1,2012,
honey,1,4.7064907299523435,1,2012,
klhntlb,1,2.170263961380424,1,2012,
lovemymarli,1,1.6492573325757345,1,2010,2010
yolo,1,2.170263961380424,1,2012,
wife,1,3.7455654946835413,1,2012,
betsi,1,1.7546136713529292,1,2009,2009
countrygirl,1,1.8118877382733602,1,2010,2010
lift,1,3.439522087865055,1,2012,
cook,1,1.615811844738849,1,2010,2010
ucav,1,2.447768736467225,1,2009,2009
roseu,1,2.041732949609029,1,2009,2009
nora,1,2.017764080913615,2,2011,
aili,1,1.979114181002938,1,2010,2010
7week,1,1.6678181041533202,2,2011,
3shisbabi,1,2.968695490316944,1,2010,2010
lina,1,1.6276933933100057,1,2012,
link,1,1.6897905038003733,1,2012,
limb,1,3.7406662901684626,2,2011,
lime,1,1.7168956760511094,1,2009,2009
palmer,1,5.476964694592867,2,2011,
youh,1,4.288162352800899,1,2010,2010
cous,1,2.4159588121140834,2,2011,
baker,1,1.9456703099827317,1,2010,2010
wing,1,1.6356851570636697,1,2009,2009
airu,1,1.979114181002938,1,2010,2010
nujefferi,1,2.447768736467225,1,2009,2009
3/14/12,1,1.6276933933100057,1,2012,
ridin,1,4.1209925022956035,1,2010,2010
lish,1,2.447768736467225,1,2009,2009
pregnatci,1,2.0660026443152812,2,2011,
luluhow,1,2.3665625395255168,1,2009,2009
3csd,1,4.618033553670552,1,2010,2010
inlovewithyou,1,1.9011171148363797,2,2011,
kristie&jar,1,13.022316249694352,1,2012,
3babi,1,8.323857630613706,1,2009,2009
friday,1,2.6653158561091406,1,2009,2009
plz,1,1.755683083911236,2,2009,2010
thinkin,1,1.9011171148363797,2,2011,
evri,1,3.064482806773537,1,2010,2010
8-27-10,1,1.979114181002938,1,2010,2010
madstan,1,1.979114181002938,1,2010,2010
xmyxhxb,1,1.6492573325757345,1,2010,2010
2/28/97,1,6.6300811057896905,2,2011,
travel,1,2.2374988323907736,1,2010,2010
boofac,1,1.6492573325757345,1,2010,2010
clean,1,2.3723648116259666,1,2009,2009
dirreha,1,1.7295074254755063,2,2011,
43v3r,1,2.1893764431219935,2,2011,
tbrgcrljrsmr,1,1.6276933933100057,1,2012,
resadu,1,1.83582135925006,1,2009,2009
keri&alex,1,2.170263961380424,1,2012,
idiot,1,1.6678181041533202,2,2011,
divau,1,1.6492573325757345,1,2010,2010
explan,1,4.0082411179378745,1,2009,2009
explan,1,2.2036799628844745,1,2012,
smile,1,2.7204328154136386,1,2009,2009
s.g,1,1.6492573325757345,1,2010,2010
mucus,1,5.053583325446407,1,2012,
insulin,1,2.968695490316944,1,2010,2010
jessica.bonzo,1,1.83582135925006,1,2009,2009
3matt,1,4.495506799683941,2,2011,
rectum,1,2.6769214970955773,1,2009,2009
akmr,1,3.628425333392462,1,2010,2010
d.l.m,1,13.525234205405752,1,2010,2010
you'll,1,1.7661548903836186,1,2009,2009
3-9-10,1,2.3089728233913016,1,2010,2010
rae,1,2.6342733918300016,1,2010,2010
ray,1,2.497082783219337,1,2009,2009
exam,1,2.467035761029896,1,2010,2010
5-18-10,1,2.6388332598378756,1,2010,2010
